timestamp,config_hash,video,width,height,fps,frame_area,conf_threshold,frame_stride,min_area_ratio,min_area_threshold,processed_frames,frames_with_detections,total_detections,processing_time,detections_per_second,frames_per_second
2025-09-02T21:59:20.104543,8a035d40,no_animal_004.mp4,1280,720,29.933920704845814,921600,0.15,5,0.0025,2304.0,91,0,0,3.5909664630889893,0.0,25.341367271283506
2025-09-02T21:59:23.699000,8a035d40,no_animal_018.mp4,1280,720,29.933920704845814,921600,0.15,5,0.0025,2304.0,91,0,0,3.5854508876800537,0.0,25.380350435892055
2025-09-02T21:59:27.350996,8a035d40,skunk_004.mp4,1280,720,29.934087863800634,921600,0.15,5,0.0025,2304.0,91,5,5,3.6434884071350098,1.3723112142222125,24.976064098844265
2025-09-02T21:59:32.664117,8a035d40,wild_boar_001.mp4,1920,1080,30.0,2073600,0.15,5,0.0025,5184.0,90,86,87,5.29605770111084,16.42731346785589,16.99377255295437
2025-09-02T21:59:36.285400,8a035d40,wild_boar_005.mp4,1280,720,29.934087863800634,921600,0.15,5,0.0025,2304.0,91,13,13,3.611771583557129,3.5993416801836284,25.195391761285396
2025-09-02T21:59:41.645948,5de2fe0c,armadillo_001.mp4,1920,1080,30.0,2073600,0.15,5,0.005,10368.0,90,90,90,5.342517375946045,16.84599106878205,16.84599106878205
2025-09-02T21:59:45.360244,5de2fe0c,armadillo_002.mp4,1280,720,30.00002202644789,921600,0.15,5,0.005,4608.0,91,16,16,3.7052974700927734,4.3181418304855805,24.55943166088674
2025-09-02T21:59:48.986262,5de2fe0c,armadillo_003.mp4,1280,720,30.00002202644789,921600,0.15,5,0.005,4608.0,91,0,0,3.619000196456909,0.0,25.145066333262776
2025-09-02T21:59:52.673322,5de2fe0c,bird_001.mp4,1280,720,29.86784140969163,921600,0.15,5,0.005,4608.0,91,17,17,3.6780381202697754,4.622029311309338,24.741451019361747
2025-09-02T21:59:57.941812,5de2fe0c,bird_003.mp4,1920,1080,30.0,2073600,0.15,5,0.005,10368.0,90,63,63,5.249943971633911,12.000128066203507,17.14304009457644
2025-09-02T22:00:03.173834,5de2fe0c,bird_019.mp4,1920,1080,30.0,2073600,0.15,5,0.005,10368.0,90,7,7,5.214493274688721,1.3424123172194262,17.25958693567834
2025-09-02T22:00:06.954510,5de2fe0c,capybara_001.mp4,1280,720,29.933920704845814,921600,0.15,5,0.005,4608.0,91,91,91,3.7724807262420654,24.12205829627899,24.12205829627899
2025-09-02T22:00:10.595096,5de2fe0c,catescondido.mp4,1280,720,29.933920704845814,921600,0.15,5,0.005,4608.0,91,0,0,3.6325745582580566,0.0,25.05110316128999
2025-09-02T22:00:14.309017,5de2fe0c,cow_0777.mp4,1280,720,29.933920704845814,921600,0.15,5,0.005,4608.0,91,91,115,3.7069175243377686,31.02308029379328,24.548698319436422
2025-09-02T22:00:18.074240,5de2fe0c,hare_0777.mp4,1280,720,30.0,921600,0.15,5,0.005,4608.0,91,91,91,3.757174491882324,24.220328386827063,24.220328386827063
2025-09-02T22:00:20.229134,5de2fe0c,humn.mp4,640,480,20.0,307200,0.15,5,0.005,1536.0,60,60,75,2.150893449783325,34.86923074109286,27.89538459287429
2025-09-02T22:00:25.413628,5de2fe0c,insect_013.mp4,1920,1080,30.0,2073600,0.15,5,0.005,10368.0,90,0,0,5.166934251785278,0.0,17.41845272540544
2025-09-02T22:00:29.039034,5de2fe0c,insect_015.mp4,1280,720,29.933774834437084,921600,0.15,5,0.005,4608.0,91,0,0,3.615769147872925,0.0,25.167535945576958
2025-09-02T22:00:32.705290,5de2fe0c,insxeox.mp4,1280,720,29.934087863800634,921600,0.15,5,0.005,4608.0,91,0,0,3.658745765686035,0.0,24.8719112580748
2025-09-02T22:00:36.383766,5de2fe0c,margay_008.mp4,1440,1080,15.0,1555200,0.15,5,0.005,7776.0,62,12,12,3.6692044734954834,3.2704636895223635,16.897395729198877
2025-09-02T22:00:38.278850,5de2fe0c,margay_012.mp4,1440,1080,15.0,1555200,0.15,5,0.005,7776.0,32,6,6,1.8890819549560547,3.1761459497608597,16.93944506539125
2025-09-02T22:00:41.910121,5de2fe0c,no_animal_004.mp4,1280,720,29.933920704845814,921600,0.15,5,0.005,4608.0,91,0,0,3.623272180557251,0.0,25.115419285449434
2025-09-02T22:00:45.562799,5de2fe0c,no_animal_018.mp4,1280,720,29.933920704845814,921600,0.15,5,0.005,4608.0,91,0,0,3.6430656909942627,0.0,24.97896214854263
2025-09-02T22:00:49.202388,5de2fe0c,skunk_004.mp4,1280,720,29.934087863800634,921600,0.15,5,0.005,4608.0,91,5,5,3.6320810317993164,1.3766212692460287,25.05450710027772
2025-09-02T22:00:54.507379,5de2fe0c,wild_boar_001.mp4,1920,1080,30.0,2073600,0.15,5,0.005,10368.0,90,86,87,5.286916971206665,16.455715206766993,17.02315366217275
2025-09-02T22:00:58.160379,5de2fe0c,wild_boar_005.mp4,1280,720,29.934087863800634,921600,0.15,5,0.005,4608.0,91,13,13,3.645000457763672,3.566529044546658,24.965703311826605
2025-09-02T22:01:03.479282,367a4da2,armadillo_001.mp4,1920,1080,30.0,2073600,0.15,5,0.01,20736.0,90,90,90,5.301372528076172,16.976735651637053,16.976735651637053
2025-09-02T22:01:07.122364,367a4da2,armadillo_002.mp4,1280,720,30.00002202644789,921600,0.15,5,0.01,9216.0,91,15,15,3.63356351852417,4.1281788314773955,25.044284910962862
2025-09-02T22:01:10.794402,367a4da2,armadillo_003.mp4,1280,720,30.00002202644789,921600,0.15,5,0.01,9216.0,91,0,0,3.6635220050811768,0.0,24.839485029375062
2025-09-02T22:01:14.447840,367a4da2,bird_001.mp4,1280,720,29.86784140969163,921600,0.15,5,0.01,9216.0,91,16,16,3.6439239978790283,4.390870942783909,24.973078487083484
2025-09-02T22:01:19.752281,367a4da2,bird_003.mp4,1920,1080,30.0,2073600,0.15,5,0.01,20736.0,90,53,53,5.287282705307007,10.024052609632976,17.02197612956543
2025-09-02T22:01:24.980534,367a4da2,bird_019.mp4,1920,1080,30.0,2073600,0.15,5,0.01,20736.0,90,7,7,5.211219072341919,1.3432557531791125,17.270431112302873
2025-09-02T22:01:28.725922,367a4da2,capybara_001.mp4,1280,720,29.933920704845814,921600,0.15,5,0.01,9216.0,91,91,91,3.7358479499816895,24.358593074015772,24.358593074015772
2025-09-02T22:01:32.337247,367a4da2,catescondido.mp4,1280,720,29.933920704845814,921600,0.15,5,0.01,9216.0,91,0,0,3.6022531986236572,0.0,25.261966603227425
2025-09-02T22:01:36.090694,367a4da2,cow_0777.mp4,1280,720,29.933920704845814,921600,0.15,5,0.01,9216.0,91,91,115,3.7449164390563965,30.708295330876982,24.299607609650483
2025-09-02T22:01:39.821301,367a4da2,hare_0777.mp4,1280,720,30.0,921600,0.15,5,0.01,9216.0,91,91,91,3.7225797176361084,24.44541336989455,24.44541336989455
2025-09-02T22:01:41.964499,367a4da2,humn.mp4,640,480,20.0,307200,0.15,5,0.01,3072.0,60,60,75,2.140207052230835,35.04333841056364,28.034670728450912
2025-09-02T22:01:47.219491,367a4da2,insect_013.mp4,1920,1080,30.0,2073600,0.15,5,0.01,20736.0,90,0,0,5.238469362258911,0.0,17.18059108036676
2025-09-02T22:01:50.899450,367a4da2,insect_015.mp4,1280,720,29.933774834437084,921600,0.15,5,0.01,9216.0,91,0,0,3.671963930130005,0.0,24.7823785123015
2025-09-02T22:01:54.508452,367a4da2,insxeox.mp4,1280,720,29.934087863800634,921600,0.15,5,0.01,9216.0,91,0,0,3.598956823348999,0.0,25.285104675226474
2025-09-02T22:01:58.061028,367a4da2,margay_008.mp4,1440,1080,15.0,1555200,0.15,5,0.01,15552.0,62,12,12,3.5430705547332764,3.386892757178911,17.498945912091042
2025-09-02T22:01:59.871514,367a4da2,margay_012.mp4,1440,1080,15.0,1555200,0.15,5,0.01,15552.0,32,6,6,1.8054606914520264,3.323251527107218,17.72400814457183
2025-09-02T22:02:03.479609,367a4da2,no_animal_004.mp4,1280,720,29.933920704845814,921600,0.15,5,0.01,9216.0,91,0,0,3.60009503364563,0.0,25.2771105066771
2025-09-02T22:02:07.077564,367a4da2,no_animal_018.mp4,1280,720,29.933920704845814,921600,0.15,5,0.01,9216.0,91,0,0,3.589765787124634,0.0,25.349843247820935
2025-09-02T22:02:10.712239,367a4da2,skunk_004.mp4,1280,720,29.934087863800634,921600,0.15,5,0.01,9216.0,91,5,5,3.6241586208343506,1.3796305634240988,25.109276254318598
2025-09-02T22:02:15.991988,367a4da2,wild_boar_001.mp4,1920,1080,30.0,2073600,0.15,5,0.01,20736.0,90,86,87,5.2637245655059814,16.528220448715107,17.098159084877697
2025-09-02T22:02:19.616470,367a4da2,wild_boar_005.mp4,1280,720,29.934087863800634,921600,0.15,5,0.01,9216.0,91,13,13,3.6149706840515137,3.5961564107153765,25.173094875007635
2025-09-02T22:02:34.889028,279626a9,armadillo_001.mp4,1920,1080,30.0,2073600,0.2,1,0.0025,5184.0,450,450,450,15.15215539932251,29.698745039278084,29.698745039278084
2025-09-02T22:02:47.899102,279626a9,armadillo_002.mp4,1280,720,30.00002202644789,921600,0.2,1,0.0025,2304.0,454,83,83,12.971492290496826,6.39864698226028,34.999828071640565
2025-09-02T22:03:00.788125,279626a9,armadillo_003.mp4,1280,720,30.00002202644789,921600,0.2,1,0.0025,2304.0,454,0,0,12.84872817993164,0.0,35.33423648179437
2025-09-02T22:03:13.822132,279626a9,bird_001.mp4,1280,720,29.86784140969163,921600,0.2,1,0.0025,2304.0,452,86,86,12.994357347488403,6.6182572712318395,34.78432891391618
2025-09-02T22:03:28.958603,279626a9,bird_003.mp4,1920,1080,30.0,2073600,0.2,1,0.0025,5184.0,450,327,327,15.01847791671753,21.77317846810603,29.9630896350083
2025-09-02T22:03:43.581464,279626a9,bird_019.mp4,1920,1080,30.0,2073600,0.2,1,0.0025,5184.0,450,39,39,14.501997709274292,2.6892846614545243,31.03020763216759
2025-09-02T22:03:56.989129,279626a9,capybara_001.mp4,1280,720,29.933920704845814,921600,0.2,1,0.0025,2304.0,453,453,453,13.367802619934082,33.887394426701505,33.887394426701505
2025-09-02T22:04:09.027979,279626a9,catescondido.mp4,1280,720,29.933920704845814,921600,0.2,1,0.0025,2304.0,453,0,0,11.99967908859253,0.0,37.751009560800966
2025-09-02T22:04:21.245173,279626a9,cow_0777.mp4,1280,720,29.933920704845814,921600,0.2,1,0.0025,2304.0,453,453,578,12.177573680877686,47.464299140938664,37.19952856547615
2025-09-02T22:04:37.898246,279626a9,hare_0777.mp4,1280,720,30.0,921600,0.2,1,0.0025,2304.0,451,448,452,16.613987922668457,27.20599064498429,27.1458004001945
2025-09-02T22:04:46.568457,279626a9,humn.mp4,640,480,20.0,307200,0.2,1,0.0025,768.0,300,300,380,8.651602983474731,43.92249629644715,34.67565497087933
2025-09-02T22:04:58.809067,279626a9,insect_013.mp4,1920,1080,30.0,2073600,0.2,1,0.0025,5184.0,450,0,0,12.156457662582397,0.0,37.01736249903629
2025-09-02T22:05:09.390813,279626a9,insect_015.mp4,1280,720,29.933774834437084,921600,0.2,1,0.0025,2304.0,452,0,0,10.542043447494507,0.0,42.87593788160922
2025-09-02T22:05:20.362755,279626a9,insxeox.mp4,1280,720,29.934087863800634,921600,0.2,1,0.0025,2304.0,454,0,0,10.932772636413574,0.0,41.52651985900365
2025-09-02T22:05:29.771230,279626a9,margay_008.mp4,1440,1080,15.0,1555200,0.2,1,0.0025,3888.0,310,61,61,9.365200996398926,6.513474726645536,33.1012650042642
2025-09-02T22:05:34.559124,279626a9,margay_012.mp4,1440,1080,15.0,1555200,0.2,1,0.0025,3888.0,160,30,31,4.7658092975616455,6.50466648253439,33.57247216791943
2025-09-02T22:05:45.073461,279626a9,no_animal_004.mp4,1280,720,29.933920704845814,921600,0.2,1,0.0025,2304.0,453,0,0,10.474058151245117,0.0,43.24971214200764
2025-09-02T22:05:55.938840,279626a9,no_animal_018.mp4,1280,720,29.933920704845814,921600,0.2,1,0.0025,2304.0,453,0,0,10.822281122207642,0.0,41.858088408961265
2025-09-02T22:06:06.896454,279626a9,skunk_004.mp4,1280,720,29.934087863800634,921600,0.2,1,0.0025,2304.0,454,24,25,10.91691279411316,2.2900247049221654,41.586848641386524
2025-09-02T22:06:20.765401,279626a9,wild_boar_001.mp4,1920,1080,30.0,2073600,0.2,1,0.0025,5184.0,450,432,438,13.784205436706543,31.77549855965084,32.64606016402483
2025-09-02T22:06:33.462527,279626a9,wild_boar_005.mp4,1280,720,29.934087863800634,921600,0.2,1,0.0025,2304.0,454,63,63,12.656359434127808,4.977734737061973,35.871294771843424
2025-09-02T22:06:47.986524,69b8382b,armadillo_001.mp4,1920,1080,30.0,2073600,0.2,1,0.005,10368.0,450,450,450,14.421068668365479,31.204344861565946,31.204344861565946
2025-09-02T22:06:59.614610,69b8382b,armadillo_002.mp4,1280,720,30.00002202644789,921600,0.2,1,0.005,4608.0,454,82,82,11.589405059814453,7.075427908230591,39.17371061386205
2025-09-02T22:07:11.223103,69b8382b,armadillo_003.mp4,1280,720,30.00002202644789,921600,0.2,1,0.005,4608.0,454,0,0,11.569437980651855,0.0,39.24131844254204
2025-09-02T22:07:22.894318,69b8382b,bird_001.mp4,1280,720,29.86784140969163,921600,0.2,1,0.005,4608.0,452,85,85,11.630667448043823,7.308265013999369,38.862773956796644
2025-09-02T22:07:36.255450,69b8382b,bird_003.mp4,1920,1080,30.0,2073600,0.2,1,0.005,10368.0,450,327,327,13.273218870162964,24.63607382645271,33.90285388961382
2025-09-02T22:07:49.480604,69b8382b,bird_019.mp4,1920,1080,30.0,2073600,0.2,1,0.005,10368.0,450,32,32,13.145054817199707,2.434375546165806,34.233406117956655
2025-09-02T22:08:01.936874,69b8382b,capybara_001.mp4,1280,720,29.933920704845814,921600,0.2,1,0.005,4608.0,453,453,453,12.415780782699585,36.48582460727882,36.48582460727882
2025-09-02T22:08:15.533428,69b8382b,catescondido.mp4,1280,720,29.933920704845814,921600,0.2,1,0.005,4608.0,453,0,0,13.550042629241943,0.0,33.431629139113866
2025-09-02T22:08:29.825997,69b8382b,cow_0777.mp4,1280,720,29.933920704845814,921600,0.2,1,0.005,4608.0,453,453,578,14.252295732498169,40.55486995558484,31.784353096678082
2025-09-02T22:08:42.024934,69b8382b,hare_0777.mp4,1280,720,30.0,921600,0.2,1,0.005,4608.0,451,448,452,12.160611629486084,37.169183078261156,37.0869503723358
2025-09-02T22:08:50.517833,69b8382b,humn.mp4,640,480,20.0,307200,0.2,1,0.005,1536.0,300,300,380,8.474733114242554,44.83917013992756,35.399344847311234
2025-09-02T22:09:03.407011,69b8382b,insect_013.mp4,1920,1080,30.0,2073600,0.2,1,0.005,10368.0,450,0,0,12.807477235794067,0.0,35.13572514830239
2025-09-02T22:09:14.574406,69b8382b,insect_015.mp4,1280,720,29.933774834437084,921600,0.2,1,0.005,4608.0,452,0,0,11.127976894378662,0.0,40.618344582322905
2025-09-02T22:09:25.553635,69b8382b,insxeox.mp4,1280,720,29.934087863800634,921600,0.2,1,0.005,4608.0,454,0,0,10.940981388092041,0.0,41.49536352325077
2025-09-02T22:09:35.211003,69b8382b,margay_008.mp4,1440,1080,15.0,1555200,0.2,1,0.005,7776.0,310,61,61,9.615253925323486,6.344086227337753,32.240438204503334
2025-09-02T22:09:40.324844,69b8382b,margay_012.mp4,1440,1080,15.0,1555200,0.2,1,0.005,7776.0,160,30,31,5.090665102005005,6.089577565766478,31.430077758794727
2025-09-02T22:09:51.334721,69b8382b,no_animal_004.mp4,1280,720,29.933920704845814,921600,0.2,1,0.005,4608.0,453,0,0,10.97279143333435,0.0,41.28393424337101
2025-09-02T22:10:02.316981,69b8382b,no_animal_018.mp4,1280,720,29.933920704845814,921600,0.2,1,0.005,4608.0,453,0,0,10.943597316741943,0.0,41.39406694972072
2025-09-02T22:10:13.443498,69b8382b,skunk_004.mp4,1280,720,29.934087863800634,921600,0.2,1,0.005,4608.0,454,24,25,11.087409019470215,2.2548099340520733,40.94734840238566
2025-09-02T22:10:26.669572,69b8382b,wild_boar_001.mp4,1920,1080,30.0,2073600,0.2,1,0.005,10368.0,450,432,438,13.147103071212769,33.31532411570241,34.228072721612065
2025-09-02T22:10:37.896867,69b8382b,wild_boar_005.mp4,1280,720,29.934087863800634,921600,0.2,1,0.005,4608.0,454,63,63,11.187553644180298,5.631257914260124,40.58081100117614
2025-09-02T22:10:51.096981,0c967960,armadillo_001.mp4,1920,1080,30.0,2073600,0.2,1,0.01,20736.0,450,450,450,13.11953592300415,34.29999373765636,34.29999373765636
2025-09-02T22:11:02.399246,0c967960,armadillo_002.mp4,1280,720,30.00002202644789,921600,0.2,1,0.01,9216.0,454,73,73,11.26293396949768,6.481437270048716,40.309212610987906
2025-09-02T22:11:13.563144,0c967960,armadillo_003.mp4,1280,720,30.00002202644789,921600,0.2,1,0.01,9216.0,454,0,0,11.125606060028076,0.0,40.80676572138618
2025-09-02T22:11:24.735424,0c967960,bird_001.mp4,1280,720,29.86784140969163,921600,0.2,1,0.01,9216.0,452,81,81,11.134595155715942,7.274624615194803,40.59420155639569
2025-09-02T22:11:37.662396,0c967960,bird_003.mp4,1920,1080,30.0,2073600,0.2,1,0.01,20736.0,450,272,272,12.843911409378052,21.17734943277464,35.03605604686981
2025-09-02T22:11:50.348249,0c967960,bird_019.mp4,1920,1080,30.0,2073600,0.2,1,0.01,20736.0,450,31,31,12.60669994354248,2.4590099025779626,35.69530503742204
2025-09-02T22:12:01.864998,0c967960,capybara_001.mp4,1280,720,29.933920704845814,921600,0.2,1,0.01,9216.0,453,453,453,11.478214740753174,39.46606769706377,39.46606769706377
2025-09-02T22:12:13.034059,0c967960,catescondido.mp4,1280,720,29.933920704845814,921600,0.2,1,0.01,9216.0,453,0,0,11.130900144577026,0.0,40.697517192327126
2025-09-02T22:12:25.386508,0c967960,cow_0777.mp4,1280,720,29.933920704845814,921600,0.2,1,0.01,9216.0,453,453,578,12.313276052474976,46.94120374925093,36.78955933981085
2025-09-02T22:12:37.258165,0c967960,hare_0777.mp4,1280,720,30.0,921600,0.2,1,0.01,9216.0,451,448,448,11.83155608177185,37.864841860506075,38.11840106939339
2025-09-02T22:12:45.599544,0c967960,humn.mp4,640,480,20.0,307200,0.2,1,0.01,3072.0,300,300,380,8.321250438690186,45.66621360572994,36.05227389926048
2025-09-02T22:12:58.335215,0c967960,insect_013.mp4,1920,1080,30.0,2073600,0.2,1,0.01,20736.0,450,0,0,12.657098054885864,0.0,35.55317325098007
2025-09-02T22:13:09.562440,0c967960,insect_015.mp4,1280,720,29.933774834437084,921600,0.2,1,0.01,9216.0,452,0,0,11.187997579574585,0.0,40.40043777138419
2025-09-02T22:13:20.619913,0c967960,insxeox.mp4,1280,720,29.934087863800634,921600,0.2,1,0.01,9216.0,454,0,0,11.015135288238525,0.0,41.216016700653796
2025-09-02T22:13:30.321838,0c967960,margay_008.mp4,1440,1080,15.0,1555200,0.2,1,0.01,15552.0,310,61,61,9.658636569976807,6.31559118702263,32.095627343885496
2025-09-02T22:13:35.326701,0c967960,margay_012.mp4,1440,1080,15.0,1555200,0.2,1,0.01,15552.0,160,30,30,4.983654499053955,6.019678933540615,32.10495431221661
2025-09-02T22:13:46.335493,0c967960,no_animal_004.mp4,1280,720,29.933920704845814,921600,0.2,1,0.01,9216.0,453,0,0,10.969457864761353,0.0,41.296480244044886
2025-09-02T22:13:57.327067,0c967960,no_animal_018.mp4,1280,720,29.933920704845814,921600,0.2,1,0.01,9216.0,453,0,0,10.951432228088379,0.0,41.36445266383876
2025-09-02T22:14:08.374350,0c967960,skunk_004.mp4,1280,720,29.934087863800634,921600,0.2,1,0.01,9216.0,454,23,24,11.007518768310547,2.1803278745336687,41.24453562659523
2025-09-02T22:14:22.170057,0c967960,wild_boar_001.mp4,1920,1080,30.0,2073600,0.2,1,0.01,20736.0,450,432,438,13.713733434677124,31.938786187316047,32.813821425324704
2025-09-02T22:14:34.011898,0c967960,wild_boar_005.mp4,1280,720,29.934087863800634,921600,0.2,1,0.01,9216.0,454,63,63,11.80413818359375,5.337111360451709,38.4610882165885
2025-09-02T22:14:42.050344,13bb4b28,armadillo_001.mp4,1920,1080,30.0,2073600,0.2,2,0.0025,5184.0,225,225,225,7.997087478637695,28.135243062056485,28.135243062056485
2025-09-02T22:14:48.273289,13bb4b28,armadillo_002.mp4,1280,720,30.00002202644789,921600,0.2,2,0.0025,2304.0,227,41,41,6.203944444656372,6.608698766687769,36.58962487897862
2025-09-02T22:14:54.464510,13bb4b28,armadillo_003.mp4,1280,720,30.00002202644789,921600,0.2,2,0.0025,2304.0,227,0,0,6.171698808670044,0.0,36.78079683362203
2025-09-02T22:15:00.782503,13bb4b28,bird_001.mp4,1280,720,29.86784140969163,921600,0.2,2,0.0025,2304.0,226,45,45,6.29787015914917,7.145272745044876,35.885147564003155
2025-09-02T22:15:08.764017,13bb4b28,bird_003.mp4,1920,1080,30.0,2073600,0.2,2,0.0025,5184.0,225,163,163,7.940878868103027,20.52669518165545,28.334395189401697
2025-09-02T22:15:16.531878,13bb4b28,bird_019.mp4,1920,1080,30.0,2073600,0.2,2,0.0025,5184.0,225,21,21,7.7266740798950195,2.7178576167257362,29.119903036347175
2025-09-02T22:15:22.938402,13bb4b28,capybara_001.mp4,1280,720,29.933920704845814,921600,0.2,2,0.0025,2304.0,227,227,227,6.386406660079956,35.54424453095476,35.54424453095476
2025-09-02T22:15:29.055655,13bb4b28,catescondido.mp4,1280,720,29.933920704845814,921600,0.2,2,0.0025,2304.0,227,0,0,6.098358631134033,0.0,37.223130637331465
2025-09-02T22:15:35.490452,13bb4b28,cow_0777.mp4,1280,720,29.933920704845814,921600,0.2,2,0.0025,2304.0,227,227,292,6.414661884307861,45.52071570823045,35.38767967728874
2025-09-02T22:15:41.841640,13bb4b28,hare_0777.mp4,1280,720,30.0,921600,0.2,2,0.0025,2304.0,226,224,226,6.332099676132202,35.691162735777745,35.691162735777745
2025-09-02T22:15:46.098419,13bb4b28,humn.mp4,640,480,20.0,307200,0.2,2,0.0025,768.0,150,150,190,4.24677848815918,44.739795242383344,35.320890980828956
2025-09-02T22:15:53.725225,13bb4b28,insect_013.mp4,1920,1080,30.0,2073600,0.2,2,0.0025,5184.0,225,0,0,7.58570122718811,0.0,29.661068009582504
2025-09-02T22:15:59.826371,13bb4b28,insect_015.mp4,1280,720,29.933774834437084,921600,0.2,2,0.0025,2304.0,226,0,0,6.080882787704468,0.0,37.1656563512409
2025-09-02T22:16:05.930762,13bb4b28,insxeox.mp4,1280,720,29.934087863800634,921600,0.2,2,0.0025,2304.0,227,0,0,6.084183216094971,0.0,37.30985605421923
2025-09-02T22:16:11.526935,13bb4b28,margay_008.mp4,1440,1080,15.0,1555200,0.2,2,0.0025,3888.0,155,30,30,5.575754642486572,5.380437613126598,27.798927667820756
2025-09-02T22:16:14.440584,13bb4b28,margay_012.mp4,1440,1080,15.0,1555200,0.2,2,0.0025,3888.0,80,15,15,2.902649164199829,5.16769308017114,27.561029760912746
2025-09-02T22:16:20.648273,13bb4b28,no_animal_004.mp4,1280,720,29.933920704845814,921600,0.2,2,0.0025,2304.0,227,0,0,6.1876890659332275,0.0,36.6857477131107
2025-09-02T22:16:26.870019,13bb4b28,no_animal_018.mp4,1280,720,29.933920704845814,921600,0.2,2,0.0025,2304.0,227,0,0,6.2012951374053955,0.0,36.60525663917621
2025-09-02T22:16:33.060502,13bb4b28,skunk_004.mp4,1280,720,29.934087863800634,921600,0.2,2,0.0025,2304.0,227,12,12,6.170341968536377,1.9447868628983678,36.78888482316079
2025-09-02T22:16:40.991817,13bb4b28,wild_boar_001.mp4,1920,1080,30.0,2073600,0.2,2,0.0025,5184.0,225,217,219,7.891139030456543,27.752647514477985,28.51299402172396
2025-09-02T22:16:47.219312,13bb4b28,wild_boar_005.mp4,1280,720,29.934087863800634,921600,0.2,2,0.0025,2304.0,227,33,33,6.2068846225738525,5.3166768848871655,36.57229251119353
2025-09-02T22:16:55.256029,8cc3b3f8,armadillo_001.mp4,1920,1080,30.0,2073600,0.2,2,0.005,10368.0,225,225,225,7.996105432510376,28.13869850755098,28.13869850755098
2025-09-02T22:17:01.527671,8cc3b3f8,armadillo_002.mp4,1280,720,30.00002202644789,921600,0.2,2,0.005,4608.0,227,41,41,6.250429391860962,6.559549341264205,36.3175048894384
2025-09-02T22:17:07.724336,8cc3b3f8,armadillo_003.mp4,1280,720,30.00002202644789,921600,0.2,2,0.005,4608.0,227,0,0,6.177562952041626,0.0,36.74588211601772
2025-09-02T22:17:13.949305,8cc3b3f8,bird_001.mp4,1280,720,29.86784140969163,921600,0.2,2,0.005,4608.0,226,44,44,6.202322721481323,7.0941165069674605,36.437962058514685
2025-09-02T22:17:21.907837,8cc3b3f8,bird_003.mp4,1920,1080,30.0,2073600,0.2,2,0.005,10368.0,225,163,163,7.9184253215789795,20.584900833224864,28.414740413960704
2025-09-02T22:17:29.736002,8cc3b3f8,bird_019.mp4,1920,1080,30.0,2073600,0.2,2,0.005,10368.0,225,16,16,7.789872169494629,2.0539489804025894,28.883657536911414
2025-09-02T22:17:36.157386,8cc3b3f8,capybara_001.mp4,1280,720,29.933920704845814,921600,0.2,2,0.005,4608.0,227,227,227,6.4012062549591064,35.46206620418454,35.46206620418454
2025-09-02T22:17:42.286706,8cc3b3f8,catescondido.mp4,1280,720,29.933920704845814,921600,0.2,2,0.005,4608.0,227,0,0,6.108809232711792,0.0,37.159451433586725
2025-09-02T22:17:48.696139,8cc3b3f8,cow_0777.mp4,1280,720,29.933920704845814,921600,0.2,2,0.005,4608.0,227,227,292,6.390258073806763,45.694555153709416,35.522821985931635
2025-09-02T22:17:55.090603,8cc3b3f8,hare_0777.mp4,1280,720,30.0,921600,0.2,2,0.005,4608.0,226,224,226,6.373820066452026,35.45754314426426,35.45754314426426
2025-09-02T22:17:59.339768,8cc3b3f8,humn.mp4,640,480,20.0,307200,0.2,2,0.005,1536.0,150,150,190,4.241166591644287,44.7989947799569,35.367627457860706
2025-09-02T22:18:07.032088,8cc3b3f8,insect_013.mp4,1920,1080,30.0,2073600,0.2,2,0.005,10368.0,225,0,0,7.650975227355957,0.0,29.40801575144507
2025-09-02T22:18:13.338738,8cc3b3f8,insect_015.mp4,1280,720,29.933774834437084,921600,0.2,2,0.005,4608.0,226,0,0,6.286466121673584,0.0,35.950245436117015
2025-09-02T22:18:19.634367,8cc3b3f8,insxeox.mp4,1280,720,29.934087863800634,921600,0.2,2,0.005,4608.0,227,0,0,6.275629043579102,0.0,36.171672739684105
2025-09-02T22:18:25.326506,8cc3b3f8,margay_008.mp4,1440,1080,15.0,1555200,0.2,2,0.005,7776.0,155,30,30,5.670125484466553,5.290888196775492,27.33625568334004
2025-09-02T22:18:28.298421,8cc3b3f8,margay_012.mp4,1440,1080,15.0,1555200,0.2,2,0.005,7776.0,80,15,15,2.9598095417022705,5.067893656215824,27.02876616648439
2025-09-02T22:18:34.770815,8cc3b3f8,no_animal_004.mp4,1280,720,29.933920704845814,921600,0.2,2,0.005,4608.0,227,0,0,6.451085329055786,0.0,35.187877453362546
2025-09-02T22:18:41.035178,8cc3b3f8,no_animal_018.mp4,1280,720,29.933920704845814,921600,0.2,2,0.005,4608.0,227,0,0,6.2453460693359375,0.0,36.34706507531243
2025-09-02T22:18:47.232003,8cc3b3f8,skunk_004.mp4,1280,720,29.934087863800634,921600,0.2,2,0.005,4608.0,227,12,12,6.177227020263672,1.9426192303820795,36.74788044139434
2025-09-02T22:18:55.175831,8cc3b3f8,wild_boar_001.mp4,1920,1080,30.0,2073600,0.2,2,0.005,10368.0,225,217,219,7.902285099029541,27.713502772368315,28.47277682092635
